date,T20_mean_x,ST_mean_x,T60_mean_x,H_mean_x,T20_min_x,ST_min_x,T60_min_x,H_min_x,T20_max_x,ST_max_x,T60_max_x,H_max_x,T20_mean_y,ST_mean_y,T60_mean_y,H_mean_y,T20_min_y,ST_min_y,T60_min_y,H_min_y,T20_max_y,ST_max_y,T60_max_y,H_max_y,T20_mean_z,ST_mean_z,T60_mean_z,H_mean_z,T20_min_z,ST_min_z,T60_min_z,H_min_z,T20_max_z,ST_max_z,T60_max_z,H_max_z
2018-10-30,18.68165137614679,18.669724770642205,19.429357798165146,76.37614678899082,11.5,16.0,10.8,49.0,27.1,21.5,30.2,94.0,18.7,19.565972222222225,19.01111111111111,77.86111111111111,13.1,17.2,12.2,44.0,28.0,22.2,30.7,95.0,20.524305555555557,20.82361111111111,20.753472222222232,87.46527777777777,15.7,19.1,14.9,48.0,29.1,23.0,32.1,100.0
2018-10-31,18.8697247706422,18.734862385321097,19.450458715596337,76.20183486238533,11.7,16.1,10.9,40.0,28.0,21.6,31.8,95.0,18.029861111111117,18.786805555555556,18.44791666666667,78.86111111111111,11.5,16.0,10.8,49.0,27.1,21.5,30.2,94.0,18.7,19.565972222222225,19.01111111111111,77.86111111111111,13.1,17.2,12.2,44.0,28.0,22.2,30.7,95.0
2018-11-01,17.996330275229358,18.3211009174312,18.424770642201835,81.61467889908256,12.3,16.1,11.4,43.0,27.4,21.2,30.1,100.0,17.938888888888883,18.670833333333327,18.24027777777779,78.72222222222223,11.7,16.1,10.9,40.0,28.0,21.6,31.8,95.0,18.029861111111117,18.786805555555556,18.44791666666667,78.86111111111111,11.5,16.0,10.8,49.0,27.1,21.5,30.2,94.0
2018-11-02,16.71100917431193,17.538532110091744,17.4394495412844,85.80733944954129,10.8,15.2,9.8,45.0,25.5,20.4,29.1,100.0,17.11458333333333,18.213194444444447,17.393055555555563,84.45833333333333,12.3,16.1,11.4,43.0,27.4,21.2,30.1,100.0,17.938888888888883,18.670833333333327,18.24027777777779,78.72222222222223,11.7,16.1,10.9,40.0,28.0,21.6,31.8,95.0
2018-11-03,17.457798165137618,17.492660550458712,18.221100917431198,79.6697247706422,10.3,14.8,9.6,47.0,26.7,20.5,29.9,97.0,16.06111111111112,17.57083333333333,16.48888888888889,86.52777777777777,10.8,15.2,9.8,45.0,25.5,20.4,29.1,100.0,17.11458333333333,18.213194444444447,17.393055555555563,84.45833333333333,12.3,16.1,11.4,43.0,27.4,21.2,30.1,100.0
2018-11-04,18.685321100917427,18.555045871559624,19.11284403669724,89.8256880733945,15.2,17.3,14.8,58.0,24.6,20.6,26.8,100.0,17.022222222222222,17.65416666666666,17.497222222222216,82.85416666666667,10.3,14.8,9.6,47.0,26.7,20.5,29.9,97.0,16.06111111111112,17.57083333333333,16.48888888888889,86.52777777777777,10.8,15.2,9.8,45.0,25.5,20.4,29.1,100.0
2018-11-05,18.7165137614679,19.050458715596353,18.966055045871553,97.24770642201835,15.9,18.0,15.5,90.0,23.0,20.0,24.6,100.0,18.324305555555554,18.659722222222207,18.59652777777779,91.74305555555556,15.2,17.3,14.8,58.0,24.6,20.6,26.8,100.0,17.022222222222222,17.65416666666666,17.497222222222216,82.85416666666667,10.3,14.8,9.6,47.0,26.7,20.5,29.9,97.0
2018-11-06,20.318348623853208,19.6348623853211,20.990825688073393,93.09174311926606,16.2,18.2,15.9,72.0,27.3,21.8,30.3,100.0,18.288194444444454,18.993055555555564,18.420138888888886,97.59027777777777,15.9,18.0,15.5,90.0,23.0,20.0,24.6,100.0,18.324305555555554,18.659722222222207,18.59652777777779,91.74305555555556,15.2,17.3,14.8,58.0,24.6,20.6,26.8,100.0
2018-11-07,20.53211009174312,20.593577981651386,21.040366972477074,97.30275229357798,18.8,20.0,19.1,78.0,24.8,21.8,26.1,100.0,20.11250000000001,19.86319444444445,20.670833333333324,94.74305555555556,16.2,18.2,15.9,72.0,27.3,21.8,30.3,100.0,18.288194444444454,18.993055555555564,18.420138888888886,97.59027777777777,15.9,18.0,15.5,90.0,23.0,20.0,24.6,100.0
2018-11-08,20.999082568807335,20.590825688073394,21.778899082568802,89.1559633027523,16.7,19.0,16.6,63.0,27.0,22.6,29.6,100.0,20.186805555555555,20.597222222222225,20.589583333333344,97.51388888888889,18.3,20.0,18.3,78.0,24.8,21.8,26.1,100.0,20.11250000000001,19.86319444444445,20.670833333333324,94.74305555555556,16.2,18.2,15.9,72.0,27.3,21.8,30.3,100.0
