date,T20_mean_x,ST_mean_x,T60_mean_x,H_mean_x,T20_min_x,ST_min_x,T60_min_x,H_min_x,T20_max_x,ST_max_x,T60_max_x,H_max_x,T20_mean_y,ST_mean_y,T60_mean_y,H_mean_y,T20_min_y,ST_min_y,T60_min_y,H_min_y,T20_max_y,ST_max_y,T60_max_y,H_max_y,T20_mean_z,ST_mean_z,T60_mean_z,H_mean_z,T20_min_z,ST_min_z,T60_min_z,H_min_z,T20_max_z,ST_max_z,T60_max_z,H_max_z
2016-07-25,26.68611111111111,26.389583333333334,27.42013888888889,73.07638888888889,21.5,23.8,21.5,43.0,35.8,30.7,39.6,100.0,25.84444444444445,25.79305555555557,26.341666666666676,71.61111111111111,22.3,24.0,22.1,48.0,33.1,28.8,34.7,90.0,27.09652777777778,26.780555555555555,27.28888888888888,74.05555555555556,23.2,24.7,23.2,45.0,34.5,31.0,36.5,96.0
2016-07-26,27.430555555555543,26.800694444444453,28.0298611111111,75.33333333333333,21.5,24.0,21.6,41.0,36.0,30.8,39.6,100.0,26.68611111111111,26.389583333333334,27.42013888888889,73.07638888888889,21.5,23.8,21.5,43.0,35.8,30.7,39.6,100.0,25.84444444444445,25.79305555555557,26.341666666666676,71.61111111111111,22.3,24.0,22.1,48.0,33.1,28.8,34.7,90.0
2016-07-27,23.390277777777797,24.84930555555555,23.49097222222221,96.04861111111111,21.7,24.0,22.0,84.0,26.7,25.5,26.3,100.0,27.430555555555543,26.800694444444453,28.0298611111111,75.33333333333333,21.5,24.0,21.6,41.0,36.0,30.8,39.6,100.0,26.68611111111111,26.389583333333334,27.42013888888889,73.07638888888889,21.5,23.8,21.5,43.0,35.8,30.7,39.6,100.0
2016-07-28,26.34305555555555,25.635416666666664,26.45555555555555,86.76388888888889,21.8,23.7,22.2,53.0,36.1,28.8,37.1,100.0,23.390277777777797,24.84930555555555,23.49097222222221,96.04861111111111,21.7,24.0,22.0,84.0,26.7,25.5,26.3,100.0,27.430555555555543,26.800694444444453,28.0298611111111,75.33333333333333,21.5,24.0,21.6,41.0,36.0,30.8,39.6,100.0
2016-07-29,27.82569444444445,26.50763888888889,27.46111111111111,83.73611111111111,23.7,24.9,23.6,55.0,38.3,29.4,37.7,100.0,26.34305555555555,25.635416666666664,26.45555555555555,86.76388888888889,21.8,23.7,22.2,53.0,36.1,28.8,37.1,100.0,23.390277777777797,24.84930555555555,23.49097222222221,96.04861111111111,21.7,24.0,22.0,84.0,26.7,25.5,26.3,100.0
2016-07-30,28.031250000000014,26.947222222222216,27.24027777777778,83.61111111111111,22.0,24.5,22.3,51.0,38.3,33.2,36.8,100.0,27.82569444444445,26.50763888888889,27.46111111111111,83.73611111111111,23.7,24.9,23.6,55.0,38.3,29.4,37.7,100.0,26.34305555555555,25.635416666666664,26.45555555555555,86.76388888888889,21.8,23.7,22.2,53.0,36.1,28.8,37.1,100.0
2016-07-31,28.26319444444445,26.916666666666675,27.688888888888886,79.68055555555556,21.3,24.4,21.8,53.0,36.8,29.3,35.0,100.0,28.031250000000014,26.947222222222216,27.24027777777778,83.61111111111111,22.0,24.5,22.3,51.0,38.3,33.2,36.8,100.0,27.82569444444445,26.50763888888889,27.46111111111111,83.73611111111111,23.7,24.9,23.6,55.0,38.3,29.4,37.7,100.0
2016-08-01,28.868749999999995,27.2097222222222,28.459027777777788,79.60416666666667,21.9,24.7,22.4,53.0,35.9,29.4,35.4,100.0,28.26319444444445,26.916666666666675,27.688888888888886,79.68055555555556,21.3,24.4,21.8,53.0,36.8,29.3,35.0,100.0,28.031250000000014,26.947222222222216,27.24027777777778,83.61111111111111,22.0,24.5,22.3,51.0,38.3,33.2,36.8,100.0
2016-08-02,28.589583333333323,27.62569444444444,28.29166666666667,86.53472222222223,23.4,25.6,23.7,56.0,37.6,30.0,35.4,100.0,28.868749999999995,27.2097222222222,28.459027777777788,79.60416666666667,21.9,24.7,22.4,53.0,35.9,29.4,35.4,100.0,28.26319444444445,26.916666666666675,27.688888888888886,79.68055555555556,21.3,24.4,21.8,53.0,36.8,29.3,35.0,100.0
2016-08-03,28.879861111111122,27.7,28.127777777777784,87.17361111111111,23.6,25.8,24.0,65.0,37.0,29.4,34.0,100.0,28.589583333333323,27.62569444444444,28.29166666666667,86.53472222222223,23.4,25.6,23.7,56.0,37.6,30.0,35.4,100.0,28.868749999999995,27.2097222222222,28.459027777777788,79.60416666666667,21.9,24.7,22.4,53.0,35.9,29.4,35.4,100.0
2016-08-04,28.928472222222222,27.51527777777776,28.099999999999998,86.5,23.8,26.1,24.4,64.0,39.3,29.2,34.6,100.0,28.879861111111122,27.7,28.127777777777784,87.17361111111111,23.6,25.8,24.0,65.0,37.0,29.4,34.0,100.0,28.589583333333323,27.62569444444444,28.29166666666667,86.53472222222223,23.4,25.6,23.7,56.0,37.6,30.0,35.4,100.0
2016-08-05,29.415277777777774,27.899305555555554,28.88958333333334,82.36805555555556,23.6,25.6,24.0,59.0,38.9,30.5,35.3,100.0,28.928472222222222,27.51527777777776,28.099999999999998,86.5,23.8,26.1,24.4,64.0,39.3,29.2,34.6,100.0,28.879861111111122,27.7,28.127777777777784,87.17361111111111,23.6,25.8,24.0,65.0,37.0,29.4,34.0,100.0
2016-08-06,29.6861111111111,28.020138888888884,29.13541666666667,82.79166666666667,23.9,26.0,24.4,61.0,38.0,30.0,35.4,100.0,29.415277777777774,27.899305555555554,28.88958333333334,82.36805555555556,23.6,25.6,24.0,59.0,38.9,30.5,35.3,100.0,28.928472222222222,27.51527777777776,28.099999999999998,86.5,23.8,26.1,24.4,64.0,39.3,29.2,34.6,100.0
2016-08-07,29.740277777777774,28.10069444444446,29.147222222222208,82.25,24.2,26.3,24.5,62.0,39.2,29.9,35.9,100.0,29.6861111111111,28.020138888888884,29.13541666666667,82.79166666666667,23.9,26.0,24.4,61.0,38.0,30.0,35.4,100.0,29.415277777777774,27.899305555555554,28.88958333333334,82.36805555555556,23.6,25.6,24.0,59.0,38.9,30.5,35.3,100.0
2016-08-08,29.251388888888894,28.02499999999999,28.71180555555555,85.0625,24.3,26.3,24.7,61.0,39.4,30.2,36.8,100.0,29.740277777777774,28.10069444444446,29.147222222222208,82.25,24.2,26.3,24.5,62.0,39.2,29.9,35.9,100.0,29.6861111111111,28.020138888888884,29.13541666666667,82.79166666666667,23.9,26.0,24.4,61.0,38.0,30.0,35.4,100.0
2016-08-09,31.044444444444455,28.136111111111113,29.963194444444444,74.51388888888889,23.6,26.1,24.2,55.0,38.5,32.4,35.5,100.0,29.251388888888894,28.02499999999999,28.71180555555555,85.0625,24.3,26.3,24.7,61.0,39.4,30.2,36.8,100.0,29.740277777777774,28.10069444444446,29.147222222222208,82.25,24.2,26.3,24.5,62.0,39.2,29.9,35.9,100.0
2016-08-10,31.352777777777778,28.32430555555556,30.017361111111104,67.53472222222223,24.7,25.3,24.5,52.0,39.2,32.4,35.7,83.0,31.044444444444455,28.136111111111113,29.963194444444444,74.51388888888889,23.6,26.1,24.2,55.0,38.5,32.4,35.5,100.0,29.251388888888894,28.02499999999999,28.71180555555555,85.0625,24.3,26.3,24.7,61.0,39.4,30.2,36.8,100.0
2016-08-11,28.892361111111104,26.62013888888889,27.915972222222223,71.92361111111111,22.4,25.3,23.0,45.0,37.5,28.6,34.2,94.0,31.352777777777778,28.32430555555556,30.017361111111104,67.53472222222223,24.7,25.3,24.5,52.0,39.2,32.4,35.7,83.0,31.044444444444455,28.136111111111113,29.963194444444444,74.51388888888889,23.6,26.1,24.2,55.0,38.5,32.4,35.5,100.0
2016-08-12,28.286111111111122,26.60069444444445,27.567361111111108,81.25,21.1,24.2,21.7,58.0,35.6,28.4,34.0,97.0,28.892361111111104,26.62013888888889,27.915972222222223,71.92361111111111,22.4,25.3,23.0,45.0,37.5,28.6,34.2,94.0,31.352777777777778,28.32430555555556,30.017361111111104,67.53472222222223,24.7,25.3,24.5,52.0,39.2,32.4,35.7,83.0
2016-08-13,28.315972222222218,27.070138888888888,27.91319444444445,80.34027777777777,23.4,25.6,23.9,50.0,35.6,29.9,36.2,100.0,28.286111111111122,26.60069444444445,27.567361111111108,81.25,21.1,24.2,21.7,58.0,35.6,28.4,34.0,97.0,28.892361111111104,26.62013888888889,27.915972222222223,71.92361111111111,22.4,25.3,23.0,45.0,37.5,28.6,34.2,94.0
